ID,Target
ID_ArqnMNZq,0.6097116393396661
ID_AsTClwPW,0.18423551088470527
ID_AskSIyih,0.25699262924643557
ID_AtsAxWos,0.36492913123894466
ID_AuRfiVsE,0.18908514056054926
ID_AvXZLrZz,0.2016013928413084
ID_AvyadwXB,0.2213082791759415
ID_AwHoEELL,0.2244044727293651
ID_AwIqEAPg,0.255586811439419
ID_AwbVNQCH,0.3136247977026983
ID_AwjmYsgR,0.18353722490116212
ID_AxiRuHUW,0.16895285001239121
ID_AxpIjGor,0.23795904047983463
ID_AyBgznlu,0.4002559366244604
ID_AycBTAkj,0.4038221147639869
ID_AytNtCJi,0.413327606997761
ID_AyugJuAH,0.6502743817932746
ID_AzLBUveg,0.693528392141123
ID_AzoYzxAX,0.6255828008081257
ID_AzyCgstS,0.17641677639288467
ID_BACWTtes,0.38149504342660734
ID_BAgxLKbX,0.13663844731651825
ID_BCLimyhl,0.5433831394750454
ID_BENSZKZu,0.5284017797737544
ID_BFOASLhf,0.4947014958355047
ID_BGGIQkSh,0.29760238983505777
ID_BGtDAbgZ,0.5981708004420243
ID_BHksJRSY,0.2806942340249427
ID_BHqjkqep,0.28349436329214944
ID_BIYJNHpp,0.451589397305187
ID_BIsVRnTa,0.22547677744540426
ID_BJSkytVT,0.20191120502528354
ID_BJcdZfAP,0.5341849008165098
ID_BJuIrHhj,0.20976143765359592
ID_BKEpocAb,0.2123679626736174
ID_BKeVvvIM,0.14606003684800054
ID_BKkqXeJu,0.6366717619715654
ID_BKnPHIZU,0.6257256234921768
ID_BLKEoSEj,0.1874093829966756
ID_BLMUOuyN,0.29157082021088726
ID_BLQGrlac,0.6205605804568236
ID_BLWzhZoc,0.17232429536366292
ID_BLfnIdeD,0.3536814486802362
ID_BLyRuqNO,0.2736225196530615
ID_BMnejXQv,0.4927716470129075
ID_BNMVQEeS,0.42266814060175567
ID_BNRZTGqH,0.17441583664130764
ID_BNmlTGuI,0.4378060343126176
ID_BOTnxefH,0.25768586260064147
ID_BOWasnlf,0.7324124338192669
ID_BOlqmpzO,0.1924144978398485
ID_BPZFicMO,0.18834790191589437
ID_BPcdusVC,0.18412959799173678
ID_BPckcnJB,0.20334142841672384
ID_BPviWSjp,0.4461943605766306
ID_BQDCDIer,0.4166389043911153
ID_BQQuPSyd,0.4571823109351685
ID_BQUtzjNQ,0.5874458766657739
ID_BQVTAVeq,0.16710572448114597
ID_BQrXEZaN,0.2508616642495962
ID_BRwXItOz,0.5385911280125987
ID_BSFdCBll,0.3483181038140716
ID_BSwtXRdT,0.663282021226342
ID_BTBuBpdC,0.18852373314382997
ID_BTneEiIB,0.16422774518142827
ID_BTyBHQxE,0.4179014442955882
ID_BUMasXYh,0.18043280713187337
ID_BUctWDpc,0.4790173309641284
ID_BUeZVsfi,0.2606564079971672
ID_BUmGlhku,0.3266415641164091
ID_BUvNegcE,0.2245262534278102
ID_BVzoXQLD,0.39504408263201785
ID_BWDtiWqd,0.19781208049027296
ID_BWOvOSgP,0.18704601702502305
ID_BWaZfPdX,0.3094530979050344
ID_BWnYZspx,0.19672468240208685
ID_BXZblSjm,0.7324411632260748
ID_BXjwZkCv,0.201620535959624
ID_BXnhmUeo,0.44450081605605307
ID_BXsVMIJL,0.17541480789597194
ID_BYERNhZh,0.3139409810789023
ID_BYJfZMFM,0.2011878595073391
ID_BYqGaJje,0.6223622374961078
ID_BaTjJScD,0.21915305767988666
ID_BafknAZf,0.22944470596777664
ID_BahbAJNa,0.23259587744874652
ID_BanIiHAk,0.606720561154081
ID_BbJWEHzV,0.4967802888950245
ID_BbTAPcaU,0.20363601093775457
ID_BbgTIBJH,0.200041781015946
ID_BbhdoKFr,0.2820797027973455
ID_BcEnAvKQ,0.18835322363363752
ID_BcLYUQDQ,0.2661513264903562
ID_BcfOfcmN,0.2501525776059281
ID_BcuTjCYd,0.22606493786092577
ID_BdMwaKOm,0.22970911053804685
ID_BdSzkjcZ,0.2528353329936626
ID_BdpXvXXB,0.27846052914750774
ID_BePnAQZY,0.6205610797647892
ID_BedVMtVo,0.2626240533100241
ID_BeeJpwcS,0.6991489069877491
ID_BexSacBp,0.18143443099000955
ID_BgDmcheL,0.2577324961342791
ID_BgOwSqkn,0.19653020356729517
ID_BgZHcdGw,0.42264751222898655
ID_BgvEOKBt,0.21338805464831265
ID_BhJajvyp,0.1785523189267682
ID_BhdcRktG,0.2034058375336782
ID_BileAeKW,0.40140212175261
ID_BjkDtgBv,0.51410403644784
ID_BkEGkxPL,0.569745623789535
ID_BkKNZJfY,0.6466964101997662
ID_BkWRsqza,0.22950180108933638
ID_BlbswiMs,0.1813176563981386
ID_BldmlKns,0.25975766129861655
ID_BmAeMYuZ,0.44739656136401357
ID_BmGVKQlC,0.34863312115352335
ID_BmQLglxX,0.647786559176409
ID_BmeaYaYT,0.6080462968721041
ID_BmwCjoTm,0.19800221598894224
ID_BnKFJQmE,0.196813834763724
ID_BoLrudOn,0.5936165141363938
ID_BomllRrf,0.33269829654120214
ID_BpBLjOGl,0.22070096863439168
ID_Bprqtkgu,0.2219049950293772
ID_BqARbjuY,0.403093434786584
ID_BqJwOKcV,0.23419825687909043
ID_BrAyqKKs,0.2610574494128343
ID_BrHaBSak,0.17610670673030573
ID_BrNTrTJS,0.16215560518711614
ID_BrjFnCOV,0.363606001545099
ID_BsCOXdIc,0.24653161500624904
ID_BskMWBkZ,0.3286746799707208
ID_BsvIgCun,0.20959448044783982
ID_BtZtIfAE,0.17592652251629168
ID_BtbsRFKG,0.24363809189641905
ID_BuPJlYkS,0.21504960320229596
ID_BunqEuvU,0.4118237367481035
ID_BuuSokWy,0.26313862009838357
ID_BvAJUBeY,0.2559067248912535
ID_BvmloKCu,0.20058865997685868
ID_BvyUJisZ,0.27254962572744473
ID_BwKBOiRk,0.3422972788843346
ID_BwYJqClq,0.30134244540405
ID_BwqdPmCF,0.5494173783158559
ID_BwuBhMko,0.6052530099793709
ID_BxCJCoAu,0.3089836929452367
ID_BxfinfdK,0.19727488027856746
ID_BxkGxjYl,0.6118066926069354
ID_BxrIUAMk,0.34252515579896353
ID_BxwOqCFH,0.70216290955464
ID_ByCHPfWg,0.20158363320636344
ID_ByHxQqFV,0.2738933041502689
ID_BzfLCcrp,0.7825321368143371
ID_BzhqaXhd,0.19930155348399936
ID_CApOzbVe,0.5382175134895263
ID_CAwiczhy,0.28164480164756905
ID_CBHcMUxl,0.6301325958151051
ID_CBLPCEiF,0.5303280714588205
ID_CCBeZTax,0.22630408735248675
ID_CCYOinIu,0.5754524899631369
ID_CCyYkARx,0.29471111509282744
ID_CDcpBAxa,0.1890845773713888
ID_CEjbJvfm,0.37136551916361527
ID_CEovNAGo,0.29074231476630724
ID_CEswmFAi,0.4276434286230537
ID_CFGHZhVZ,0.2442456690927685
ID_CFLqojnO,0.33768341478974584
ID_CHaUQJZY,0.3643069492811503
ID_CHoLFytL,0.5534072157704665
ID_CHwsbogl,0.17561525127736158
ID_CInuXMqQ,0.18272159796647938
ID_CItNqzsL,0.2571293116437509
ID_CJALNWFL,0.215280302738349
ID_CJFgJxvV,0.6169969828744787
ID_CJcpNKva,0.6039363871924267
ID_CJjazdtk,0.2608575211860146
ID_CJrYGSlk,0.23901574303076115
ID_CJybLoZa,0.29271485490708377
ID_CKRTJvGh,0.21625740869212037
ID_CKTBuvjM,0.1595064911717328
ID_CKXVLmYF,0.3426407119260141
ID_CKutiOYg,0.2748412944368635
ID_CMCJHRET,0.19537803218446462
ID_CMSTfhLo,0.2104063305149642
ID_CMmSpIpS,0.1983234275817478
ID_CNLIzGRb,0.6535029338906563
ID_CNTyGgNf,0.3356098599290551
ID_CNomHNBL,0.20489898015419544
ID_CNumyVrp,0.2278385462196362
ID_COAXJICB,0.16066530604534698
ID_COFPzxUZ,0.5520722664700153
ID_CORDXJYF,0.2632813303277956
ID_COiectME,0.198861801564267
ID_COmvRhji,0.20974471372836448
ID_COwomyts,0.251237053356103
ID_CPBMDtlp,0.28764084261609296
ID_CPBcvVZF,0.15464344817848497
ID_CPVntXyj,0.3855960880811567
ID_CPgzAcNV,0.25362937537540153
ID_CPmKoXaM,0.4730136908253785
ID_CQXJlkpg,0.284661735804996
ID_CQdiljDi,0.42827588735447736
ID_CQjqNebG,0.2681308607088654
ID_CQrFKiAF,0.5698410955198348
ID_CQwiVqqi,0.18787158561330028
ID_CRHKLiZx,0.16674850767540977
ID_CRcEYgTa,0.20747895564836816
ID_CRhFCLMO,0.6270629145015979
ID_CSgpXvnE,0.23766672112043338
ID_CTMgejoI,0.3834500034591951
ID_CTvGkQxC,0.6621522028543215
ID_CUHvrwUk,0.6279977873964439
ID_CUqAHPvV,0.4239253268306462
ID_CUrFSWvx,0.41604803919634586
ID_CUrmEAzr,0.6706862547298701
ID_CVEpdfZX,0.21422163663158092
ID_CVLVfYWj,0.6241218527859741
ID_CVyTZXZV,0.21007925836191976
ID_CWExbLjv,0.5132548847529639
ID_CWLDtzoR,0.17263733240472676
ID_CWdrRUMl,0.26317126084312314
ID_CXDrRaxi,0.4061988946778564
ID_CXOHsOJa,0.21573925435502708
ID_CXkHPCXN,0.556083936035959
ID_CXrYCDQg,0.18073511719450658
ID_CYAuVAJL,0.17979567748896488
ID_CYMzgJDP,0.21883862632673712
ID_CZNHAUJe,0.18399928972489274
ID_CZXIVnJE,0.5568114719621245
ID_CabsHfvT,0.652695230293442
ID_CauugnrH,0.5740641439806117
ID_CbtgMYyq,0.22218632941378857
ID_CcNJYtwL,0.7025333635785053
ID_CckQkXGP,0.22848647812661999
ID_CcmjRDYK,0.20188643434555956
ID_CctkAzJX,0.5171586371481172
ID_CdAXQiqT,0.5391327669822229
ID_CdgnMeCm,0.6381190629388146
ID_CdlTAUyo,0.1922244026388119
ID_CdsjvxIM,0.17235177640764796
ID_CdzRNGiI,0.28942216861158193
ID_CeWrsJlc,0.18476596941999757
ID_CfBQkmKi,0.2307197017443324
ID_CfCJfsmM,0.43040083005802693
ID_CgTRGtyu,0.5913761261090958
ID_CgaBKcYz,0.1565025910910563
ID_CgbzKLPN,0.3462969664900459
ID_CgmJXUAE,0.6734660561270727
ID_CgwBaLyC,0.540468187410145
ID_CgxIbCpN,0.2704836534633992
ID_ChBMThEy,0.539969376015097
ID_ChDQkXGC,0.19677127058788701
ID_ChLImXEd,0.18656609412651545
ID_ChQqQyHS,0.268105463146478
ID_CiUBALML,0.24780939488103004
ID_CjCcWaCW,0.2288812650844024
ID_CjRxgnXw,0.6735150472952465
ID_CjYBfXAm,0.3033038226019422
ID_CjlNKJev,0.36921100336940577
ID_CkGygIhb,0.34919950657072557
ID_CkMexKDy,0.45723539122523504
ID_ClGkNwzB,0.44634113934779895
ID_CmATHcPd,0.6326353704377189
ID_CmBBflPP,0.16937191738571067
ID_CmFkQUst,0.1583825946216115
ID_CmVQUydc,0.23438520263402027
ID_CmwKqVGu,0.16996278030313053
ID_CnTZNOiq,0.6413243166387914
ID_CnUVwWFS,0.49899598612784446
ID_CoiVHGou,0.1805137338959937
ID_CorQeHsO,0.18626304109494204
ID_CpLfaWPi,0.29700931199909814
ID_CpmCEBXc,0.193595821211794
ID_CrRrDTza,0.2519669717875676
ID_CrSMaqyb,0.16905596820316454
ID_CrmiQoBo,0.25749509208376464
ID_CrnXMFGe,0.17114533280096592
ID_CroANmpd,0.44351982714670796
ID_CsSjGtFi,0.35350052098398066
ID_CsVakSZT,0.3056751071504473
ID_CsoxKaFR,0.17643817564909522
ID_CtrfLRmQ,0.29254750069348373
ID_CttZxSlY,0.7238340952481966
ID_CuIBunBG,0.38979664707900064
ID_CvAtaGka,0.4815771969110291
ID_CvDadgNp,0.23776925925825193
ID_CvLVRRoU,0.7175557506114478
ID_CvwWmZVH,0.21649479180333098
ID_CwutcNGv,0.2189401989198477
ID_CxOzodMT,0.23012811206791267
ID_CxeYhFLX,0.17279503259401394
ID_CxlApNxk,0.2744916769209422
ID_CzvLIKEt,0.22894990296712683
ID_CzxTfLps,0.3072355085930434
ID_DAMoIwog,0.1973213597730832
ID_DBeYFaLJ,0.1921699276794399
ID_DBzqOPuF,0.12947552614524746
ID_DCOnnhDj,0.27411039029173934
ID_DCQeMCTQ,0.352491335225487
ID_DCRgDGVP,0.3630937339302737
ID_DCjoYiHP,0.27085575338412826
ID_DCtoGvyH,0.7047493108035993
ID_DCwcVmKy,0.3953092249147156
ID_DDaRkyMa,0.13033481394322785
ID_DEMTDldG,0.486349212512288
ID_DEwnrUuh,0.5430144571271951
ID_DFVioZqw,0.4376057559647802
ID_DFzGJRZb,0.6255629098814248
ID_DGWhqlGk,0.6237265828272787
ID_DHNYtqaA,0.19408265734837662
ID_DHfNXtpq,0.51739826410016
ID_DHqoYoYD,0.1724345095628933
ID_DILkugZy,0.4737021908920117
ID_DIvzQHMx,0.26238830313896955
ID_DJWcbzbL,0.21846479259561177
ID_DJZMdRHk,0.22903289348782352
ID_DJayJHkE,0.6974631617871117
ID_DKOOnkJl,0.21656174018057045
ID_DKYCaUfP,0.22632867193875403
ID_DKmaxuYC,0.1995772789412306
ID_DLDTfQCa,0.2662687604312449
ID_DMDSNqUt,0.3979580493631781
ID_DNIDNswj,0.7369948249443828
ID_DNPwUkcn,0.2173818153099067
ID_DNSsSmna,0.39942845901892343
ID_DNjMGbWK,0.17930045456617727
ID_DORsPKUF,0.5736102617026039
ID_DPfgKhIe,0.21852335182471966
ID_DQRlPLIX,0.3390603642116919
ID_DRZqSchd,0.17548257325571717
ID_DRbjmomF,0.3202603912898351
ID_DScDotef,0.5642540457054647
ID_DSdQgMGe,0.20977164969592027
ID_DSiECpJB,0.4734785828200215
ID_DSiyDBWL,0.24023022430732563
ID_DTPIhCsa,0.30908701760147156
ID_DTXxvuws,0.1739314745768687
ID_DTmTMLlU,0.19601435664129432
ID_DUEOzkuL,0.22807539650237743
ID_DULWKSJX,0.1718378995349267
ID_DVMAOHin,0.21622510339722376
ID_DVZheOiB,0.16710101375530226
ID_DVceposI,0.5091156579803524
ID_DVeewFKf,0.1922205524124066
ID_DWGWObwj,0.7686975536314584
ID_DWGpJTkv,0.20746299798755818
ID_DWgyNPTH,0.5449864936610144
ID_DXKyfxYZ,0.727709565421782
ID_DYHXjurT,0.4631477212193047
ID_DYICyMMB,0.5559609840064134
ID_DYLGPgFZ,0.6329749442624462
ID_DYTVOftK,0.24173107740100658
ID_DYghsWax,0.28426232033632315
ID_DYuUjPon,0.22922529012492734
ID_DZCoGTkV,0.4429909743766555
ID_DZhhEDOt,0.6589895016342507
ID_DadTYUJQ,0.29754997154685237
ID_DagVOOHC,0.35644360813204173
ID_DagnKCxn,0.2662709884442505
ID_DavtyaQU,0.7164187366951531
ID_DawovcIU,0.63547030052635
ID_DbEXIrxH,0.23281827396498497
ID_DcIwMVGC,0.5336278405578674
ID_DcJIhSpT,0.6960347758249869
ID_DcSPsGrz,0.2802990507310054
ID_DcgaObUv,0.16281566842570952
ID_DdMgHrOm,0.2841201961838285
ID_DeFQXLpj,0.35634744579819044
ID_DeUNlJSw,0.2713135957132867
ID_DfTEhVau,0.27273964762023134
ID_DfnrQMta,0.1937797320998893
ID_DgOdiRaV,0.1921437658363948
ID_DhkBTNad,0.15754812998917214
ID_DjEEbxwp,0.44629217702417473
ID_DjhtxXQM,0.16697989571117808
ID_DkrsqRvl,0.6928879359113976
ID_DlMchmJG,0.2552891369179989
ID_DlUOeuZZ,0.19252289568478553
ID_DlbMcJys,0.35962432523136273
ID_DlhOQjZu,0.2103170418110597
ID_DmOnYWUE,0.29309601828734505
ID_DmWqDyfY,0.30880362158197394
ID_DmmURtOX,0.24684458132112244
ID_DmwCfnNi,0.18227827551395273
ID_DnXetKsk,0.17822236692424517
ID_Dnftoghz,0.19867055791079583
ID_DoaKlOdf,0.19503899407303485
ID_DogoKVqz,0.2563353330621218
ID_DojOcFQT,0.6105890758836695
ID_DopUZctt,0.22959751426626154
ID_DornGdyP,0.1735171506304175
ID_DptAikmA,0.6429660112094573
ID_DpvJmAZz,0.2074055977070216
ID_DqWcBFro,0.6605951452912515
ID_DqeHxcGm,0.3512977648363972
ID_DrKVSVEk,0.19990115710272968
ID_DrXSWvwp,0.3001120840438668
ID_DsKaWuEE,0.20115981252088175
ID_DsWvQphI,0.5842838465915898
ID_DtFJUQna,0.1895851735517407
ID_DtHCfLiY,0.2712578102892426
ID_DtQzJUXO,0.5807453636043769
ID_DtdbBAtF,0.2346355372855201
ID_DuJNMOZl,0.3059903104177846
ID_DuYlzUdW,0.15822232483367799
ID_DuiQrITi,0.18889314379274155
ID_DvCkSdeB,0.20878821449189133
ID_DvDyOqRD,0.5100420081692889
ID_DvKmZcXY,0.4284237234480646
ID_DvTxwFnq,0.19971355493655377
ID_DvVZrrxY,0.238619902017315
ID_DwEaPglq,0.17452442481136765
ID_DxFfsEqD,0.38876874894071717
ID_DxIeIhsS,0.5665381767491834
ID_DxlEfaDx,0.2710093474559734
ID_DyjrhcDC,0.16762284150131257
ID_DyoHsmDV,0.20472783770937553
ID_DzCMUmof,0.2314554979081881
ID_DzGuJBUc,0.2573163904087698
ID_DzNJJfNw,0.29296297608687266
ID_DzOpVLWg,0.18701843864666326
ID_DzYSAHsN,0.3154314831532553
ID_EAecgJZD,0.719237954826884
ID_EBiZWnYz,0.20755454444502516
ID_ECXDMfJa,0.4130274965461966
ID_ECdMWIOz,0.6672984861281458
ID_ECtiZmSg,0.4799012517224189
ID_EECnBeqw,0.703948763472076
ID_EEPGDfyN,0.30348771082461207
ID_EEgZOhlz,0.2510452657769099
ID_EEuDemjG,0.7242529961015802
ID_EFUilJvG,0.672152603202342
ID_EFYXXEtP,0.19981517794825848
ID_EFszKMHu,0.4882805834959967
ID_EFuQqClS,0.6316837878689415
ID_EGQbeNVP,0.6275363820599079
ID_EGbdzJPn,0.38449077469427534
ID_EIUcvsLt,0.417212584907437
ID_EIjYMUjO,0.22428863995546716
ID_EImXzxgg,0.4494425781429036
ID_EIqCnUNN,0.19231572626157334
ID_EIvkdtes,0.5090010985090037
ID_EJaOOFHL,0.19914873550715168
ID_EJyRZlZt,0.24827244941188556
ID_EKEcZRFR,0.5025612719862975
ID_EKPGXPJk,0.5874872578656061
ID_EKUiCeNh,0.1684860597913936
ID_EKrTVeKy,0.16902124653519723
ID_ELGLCHcp,0.27846348868124315
ID_ELdxnIsW,0.532952179937367
ID_ELtTaYpb,0.21018821185053624
ID_ELxoSzBQ,0.2793995078494007
ID_EMCinHnA,0.6324477306050046
ID_EMMPRZtk,0.16585948472400464
ID_EMzXKKhZ,0.49359509291705594
ID_ENckeFMp,0.329491958956341
ID_ENqNLzyM,0.17737133777695022
ID_EOAPmEKt,0.5561469321077172
ID_EOJImNnE,0.358187224925496
ID_EOOHMjCe,0.47189822677097626
ID_EOXTNPmE,0.16045435119791812
ID_EPFfCPnA,0.31267673092761133
ID_EPYxrqkc,0.19543745417705444
ID_EPcqBzXs,0.2636360429803684
ID_EQCRCCrL,0.2021003235942668
ID_EQOEquwn,0.6528270974883477
ID_EQmXGtBy,0.21920797419833996
ID_ERNwHvCg,0.17732720925046505
ID_ERlQYuLa,0.1935456286969894
ID_ESTkUYBh,0.1920456242996352
ID_EScQeGCj,0.41459521635133656
ID_ESpVrFMy,0.19805414109130962
ID_ESwNpcwY,0.17917620442593737
ID_ETIyXple,0.2226345213197881
ID_ETeDOXFC,0.5452112723144474
ID_EURbIIyk,0.17710845852413207
ID_EUSrYAaJ,0.17964183123806318
ID_EUWdbZUM,0.2057257123880291
ID_EUZvTQzF,0.383910912906047
ID_EUmoHcuF,0.2359122613570749
ID_EVhbidjQ,0.27067420866013847
ID_EWZkWIqh,0.5098955657789146
ID_EWbbjXep,0.1943314041343874
ID_EWpfhDeh,0.16555155783125394
ID_EXDiLuxE,0.4057541096560125
ID_EXLnKrIg,0.19830480859420202
ID_EXNXJyIL,0.24082488482821027
ID_EXcHFafW,0.17302238425170324
ID_EXtSEfFo,0.2767668766560811
ID_EYRGOELJ,0.15428695357063624
ID_EYeAYmAa,0.19320395612731325
ID_EZMEqCRS,0.27985299484847037
ID_EaALIVQB,0.3266731384764934
ID_EaKsjHfZ,0.2248956565040575
ID_EaddwLrp,0.4365839616279748
ID_EagobRVG,0.6583252699077253
ID_EatQBKnd,0.180187002749879
ID_EautnNqc,0.18666128492999504
ID_EavjScGJ,0.23095469678822267
ID_EbAYjhOQ,0.15023267821913147
ID_EbLOzjnx,0.41662416814066466
ID_EbOJIrdP,0.24857627617257083
ID_EbSKBrkV,0.1853968975599178
ID_EcFVyxLd,0.14548539129531568
ID_EdQFjKmC,0.23877529526354968
ID_EdlMRuMZ,0.38778805858785215
ID_EeXXGllN,0.6133940812980851
ID_EexGFGCK,0.3080663015675716
ID_EfCHTvbI,0.4202637311525133
ID_EfipPoMb,0.3496567587615436
ID_EgMQChYc,0.17497414929705865
ID_EgyKnReO,0.5348152418518094
ID_EhHtmAlo,0.21982053354337963
ID_EiMqlhvT,0.3383159990201861
ID_EiPBJmUg,0.1862237253877935
ID_EjAlUwrl,0.18159213842966918
ID_EjWlAKPh,0.4680325175622883
ID_EjheRXlF,0.18070475297269237
ID_EkHbvmEL,0.23132669423511415
ID_EkRmCRzs,0.22535527587907583
ID_EkaBMkKG,0.7444763988756887
ID_EkylSQAD,0.25416952065870935
ID_EnUuMYwW,0.20187883352750455
ID_EnXSDwSK,0.46601308613236125
ID_EnbvQlwU,0.1739794979890232
ID_EndjsLHJ,0.6230793336735867
ID_EnzNvVWf,0.506002661569097
ID_EoMZcHHr,0.2709564771794303
ID_EonTZzhf,0.1823719182914647
ID_EpSOMpLk,0.1529951696732721
ID_EpZYzsQM,0.2285604276210384
ID_EpzKevlD,0.5269056322969204
ID_ErZmSUOv,0.20201114757690025
ID_EsjcQNcp,0.4258708127903295
ID_EtGKPhuS,0.6770053278257224
ID_EtHHQoud,0.27692492486893
ID_EtTFIofK,0.3731758004154893
ID_EttsnaJm,0.19301876439169066
ID_EttxzZCu,0.250472990892278
ID_EuZxQfwp,0.6789000900597909
ID_EuanKTng,0.20389360944229598
ID_EuwTljfh,0.21636863988921928
ID_EvOGuWuO,0.3952618218240027
ID_EvSyjdlX,0.6372526163198807
ID_EvXnLFcK,0.162831865408653
ID_EwBUXGuw,0.2730702534247852
ID_EwpfpgFP,0.6892724171865413
ID_ExEPcxAk,0.4345104775012497
ID_ExNuCQUg,0.313246371937638
ID_ExOgHggk,0.24547012436614982
ID_ExdzjoSn,0.18364519210598546
ID_ExhzBrON,0.2020976389340344
ID_ExibhtuG,0.1992238833911683
ID_ExqWCdtE,0.19910953453148583
ID_ExvHGwzn,0.1711140853372897
ID_EyHjIByt,0.26672892645159446
ID_EyKGQilA,0.2228517914581435
ID_EyueSPBC,0.2841843642853387
ID_EzsTFcEh,0.7391311011764822
ID_FAiYiEuC,0.3651336883121988
ID_FAjvnNbX,0.5259485374166188
ID_FAmYMBQT,0.3529248667523614
ID_FAysgPua,0.21948958720942502
ID_FBHJcXXa,0.18085946521965662
ID_FBXabHVV,0.2453685540330168
ID_FBbzHIsv,0.24748503433843505
ID_FBcmdtau,0.5060334160477286
